State,Year,Region,Month,Gender,Product,Units Sold,Total Sales
Minnesota,2020,Midwest,11,Women's,Street Footwear,1092,40620
Minnesota,2020,Midwest,12,Men's,Apparel,823,38772
Minnesota,2020,Midwest,12,Men's,Athletic Footwear,1788,74137
Minnesota,2020,Midwest,12,Men's,Street Footwear,2670,120444
Minnesota,2020,Midwest,12,Women's,Apparel,1563,81020
Minnesota,2020,Midwest,12,Women's,Athletic Footwear,1316,51520
Minnesota,2020,Midwest,12,Women's,Street Footwear,1374,55045
Mississippi,2021,South,1,Men's,Apparel,568,18678
Mississippi,2021,South,1,Men's,Athletic Footwear,716,16955
Mississippi,2021,South,1,Men's,Street Footwear,1041,24129
Mississippi,2021,South,1,Women's,Apparel,730,16900
Mississippi,2021,South,1,Women's,Athletic Footwear,480,8808
Mississippi,2021,South,1,Women's,Street Footwear,707,9928
Mississippi,2021,South,2,Men's,Apparel,644,23748
Mississippi,2021,South,2,Men's,Athletic Footwear,567,13174
Mississippi,2021,South,2,Men's,Street Footwear,1099,25606
Mississippi,2021,South,2,Women's,Apparel,785,18700
Mississippi,2021,South,2,Women's,Athletic Footwear,514,12262
Mississippi,2021,South,2,Women's,Street Footwear,656,9176
Mississippi,2021,South,3,Men's,Apparel,510,16567
Mississippi,2021,South,3,Men's,Athletic Footwear,628,14960
Mississippi,2021,South,3,Men's,Street Footwear,1130,26761
Mississippi,2021,South,3,Women's,Apparel,684,15889
Mississippi,2021,South,3,Women's,Athletic Footwear,440,8294
Mississippi,2021,South,3,Women's,Street Footwear,689,9663
Mississippi,2021,South,4,Men's,Apparel,504,19018
Mississippi,2021,South,4,Men's,Athletic Footwear,600,14202
Mississippi,2021,South,4,Men's,Street Footwear,1067,24999
Mississippi,2021,South,4,Women's,Apparel,746,20956
Mississippi,2021,South,4,Women's,Athletic Footwear,471,8960
Mississippi,2021,South,4,Women's,Street Footwear,600,8403
Mississippi,2021,South,5,Men's,Apparel,648,27243
Mississippi,2021,South,5,Men's,Athletic Footwear,721,26767
Mississippi,2021,South,5,Men's,Street Footwear,1177,43792
Mississippi,2021,South,5,Women's,Apparel,790,36829
Mississippi,2021,South,5,Women's,Athletic Footwear,592,19242
Mississippi,2021,South,5,Women's,Street Footwear,680,22338
Mississippi,2021,South,6,Men's,Apparel,720,41040
Mississippi,2021,South,6,Men's,Athletic Footwear,775,28975
Mississippi,2021,South,6,Men's,Street Footwear,1223,51142
Mississippi,2021,South,6,Women's,Apparel,1032,63074
Mississippi,2021,South,6,Women's,Athletic Footwear,716,30347
Mississippi,2021,South,6,Women's,Street Footwear,775,32419
Mississippi,2021,South,7,Men's,Apparel,800,45750
Mississippi,2021,South,7,Men's,Athletic Footwear,948,49332
Mississippi,2021,South,7,Men's,Street Footwear,1360,77401
Mississippi,2021,South,7,Women's,Apparel,1060,64852
Mississippi,2021,South,7,Women's,Athletic Footwear,742,34421
Mississippi,2021,South,7,Women's,Street Footwear,835,39282
Mississippi,2021,South,8,Men's,Apparel,730,33642
Mississippi,2021,South,8,Men's,Athletic Footwear,966,50112
Mississippi,2021,South,8,Men's,Street Footwear,1296,72036
Mississippi,2021,South,8,Women's,Apparel,1000,51984
Mississippi,2021,South,8,Women's,Athletic Footwear,750,28696
Mississippi,2021,South,8,Women's,Street Footwear,851,39929
Mississippi,2021,South,9,Men's,Apparel,640,18036
Mississippi,2021,South,9,Men's,Athletic Footwear,830,35013
Mississippi,2021,South,9,Men's,Street Footwear,1160,55071
Mississippi,2021,South,9,Women's,Apparel,790,25820
Mississippi,2021,South,9,Women's,Athletic Footwear,620,11820
Mississippi,2021,South,9,Women's,Street Footwear,693,13012
Mississippi,2021,South,10,Men's,Apparel,553,18011
Mississippi,2021,South,10,Men's,Athletic Footwear,810,18930
Mississippi,2021,South,10,Men's,Street Footwear,1067,34441
Mississippi,2021,South,10,Women's,Apparel,761,25091
Mississippi,2021,South,10,Women's,Athletic Footwear,564,13345
Mississippi,2021,South,10,Women's,Street Footwear,593,14007
Mississippi,2021,South,11,Men's,Apparel,680,48396
Mississippi,2021,South,11,Men's,Athletic Footwear,720,13401
Mississippi,2021,South,11,Men's,Street Footwear,994,27846
Mississippi,2021,South,11,Women's,Apparel,851,58687
Mississippi,2021,South,11,Women's,Athletic Footwear,720,39897
Mississippi,2021,South,11,Women's,Street Footwear,625,17576
Mississippi,2021,South,12,Men's,Apparel,756,49788
Mississippi,2021,South,12,Men's,Athletic Footwear,931,52334
Mississippi,2021,South,12,Men's,Street Footwear,1225,79730
Mississippi,2021,South,12,Women's,Apparel,897,62783
Mississippi,2021,South,12,Women's,Athletic Footwear,751,41811
Mississippi,2021,South,12,Women's,Street Footwear,820,46377
Missouri,2021,Midwest,1,Men's,Apparel,473,16359
Missouri,2021,Midwest,1,Men's,Athletic Footwear,608,14934
Missouri,2021,Midwest,1,Men's,Street Footwear,871,21383
Missouri,2021,Midwest,1,Women's,Apparel,613,15187
Missouri,2021,Midwest,1,Women's,Athletic Footwear,413,8084
Missouri,2021,Midwest,1,Women's,Street Footwear,618,9127
Missouri,2021,Midwest,2,Men's,Apparel,413,16344
Missouri,2021,Midwest,2,Men's,Athletic Footwear,476,11799
Missouri,2021,Midwest,2,Men's,Street Footwear,943,23575
Missouri,2021,Midwest,2,Women's,Apparel,520,15360
Missouri,2021,Midwest,2,Women's,Athletic Footwear,320,7930
Missouri,2021,Midwest,2,Women's,Street Footwear,540,7985
Missouri,2021,Midwest,3,Men's,Apparel,325,14325
Missouri,2021,Midwest,3,Men's,Athletic Footwear,387,13458
Missouri,2021,Midwest,3,Men's,Street Footwear,806,28024
Missouri,2021,Midwest,3,Women's,Apparel,452,15718
Missouri,2021,Midwest,3,Women's,Athletic Footwear,254,7512
Missouri,2021,Midwest,3,Women's,Street Footwear,445,10935
Missouri,2021,Midwest,4,Men's,Apparel,290,11340
Missouri,2021,Midwest,4,Men's,Athletic Footwear,347,10194
Missouri,2021,Midwest,4,Men's,Street Footwear,719,24877
Missouri,2021,Midwest,4,Women's,Apparel,455,13440
Missouri,2021,Midwest,4,Women's,Athletic Footwear,252,6196
Missouri,2021,Midwest,4,Women's,Street Footwear,358,6994
Missouri,2021,Midwest,5,Men's,Apparel,320,14329
Missouri,2021,Midwest,5,Men's,Athletic Footwear,413,14367
Missouri,2021,Midwest,5,Men's,Street Footwear,800,31820
Missouri,2021,Midwest,5,Women's,Apparel,455,22224
Missouri,2021,Midwest,5,Women's,Athletic Footwear,290,8635
Missouri,2021,Midwest,5,Women's,Street Footwear,387,11523
Missouri,2021,Midwest,6,Men's,Apparel,452,17876
Missouri,2021,Midwest,6,Men's,Athletic Footwear,441,12957
Missouri,2021,Midwest,6,Men's,Street Footwear,768,26376
Missouri,2021,Midwest,6,Women's,Apparel,667,29589
Missouri,2021,Midwest,6,Women's,Athletic Footwear,441,10843
Missouri,2021,Midwest,6,Women's,Street Footwear,488,11974
Missouri,2021,Midwest,7,Men's,Apparel,469,18478
Missouri,2021,Midwest,7,Men's,Athletic Footwear,630,21790
Missouri,2021,Midwest,7,Men's,Street Footwear,953,37308
Missouri,2021,Midwest,7,Women's,Apparel,710,31310
Missouri,2021,Midwest,7,Women's,Athletic Footwear,476,14179
Missouri,2021,Midwest,7,Women's,Street Footwear,553,16462
Missouri,2021,Midwest,8,Men's,Apparel,381,13254
Missouri,2021,Midwest,8,Men's,Athletic Footwear,618,24434
Missouri,2021,Midwest,8,Men's,Street Footwear,903,35714
Missouri,2021,Midwest,8,Women's,Apparel,603,23608
Missouri,2021,Midwest,8,Women's,Athletic Footwear,416,10309
Missouri,2021,Midwest,8,Women's,Street Footwear,520,17840
Missouri,2021,Midwest,9,Men's,Apparel,352,8646
Missouri,2021,Midwest,9,Men's,Athletic Footwear,500,14800
Missouri,2021,Midwest,9,Men's,Street Footwear,774,26568
Missouri,2021,Midwest,9,Women's,Apparel,445,13160
Missouri,2021,Midwest,9,Women's,Athletic Footwear,358,5287
Missouri,2021,Midwest,9,Women's,Street Footwear,375,5550
Missouri,2021,Midwest,10,Men's,Apparel,293,10051
Missouri,2021,Midwest,10,Men's,Athletic Footwear,441,10934
Missouri,2021,Midwest,10,Men's,Street Footwear,656,22829
Missouri,2021,Midwest,10,Women's,Apparel,438,17343
Missouri,2021,Midwest,10,Women's,Athletic Footwear,284,6982
Missouri,2021,Midwest,10,Women's,Street Footwear,323,7929
Missouri,2021,Midwest,11,Men's,Apparel,381,16982
Missouri,2021,Midwest,11,Men's,Athletic Footwear,438,10774
Missouri,2021,Midwest,11,Men's,Street Footwear,650,22600
Missouri,2021,Midwest,11,Women's,Apparel,508,25183
Missouri,2021,Midwest,11,Women's,Athletic Footwear,413,10149
Missouri,2021,Midwest,11,Women's,Street Footwear,375,9215
Missouri,2021,Midwest,12,Men's,Apparel,438,19445
Missouri,2021,Midwest,12,Men's,Athletic Footwear,563,19366
Missouri,2021,Midwest,12,Men's,Street Footwear,813,35932
Missouri,2021,Midwest,12,Women's,Apparel,576,28421
Missouri,2021,Midwest,12,Women's,Athletic Footwear,438,15242
Missouri,2021,Midwest,12,Women's,Street Footwear,520,17840
Montana,2021,Midwest,1,Men's,Apparel,1813,84996
Montana,2021,Midwest,1,Men's,Athletic Footwear,2767,122619
Montana,2021,Midwest,1,Men's,Street Footwear,3736,144301
Montana,2021,Midwest,1,Women's,Apparel,2653,132682
Montana,2021,Midwest,1,Women's,Athletic Footwear,2119,87873
Montana,2021,Midwest,1,Women's,Street Footwear,2896,129296
Montana,2021,Midwest,2,Men's,Apparel,2078,107009
Montana,2021,Midwest,2,Men's,Athletic Footwear,3783,183892
Montana,2021,Midwest,2,Men's,Street Footwear,4063,171928
Montana,2021,Midwest,2,Women's,Apparel,2960,175778
Montana,2021,Midwest,2,Women's,Athletic Footwear,2090,89790
Montana,2021,Midwest,2,Women's,Street Footwear,2954,131883
Montana,2021,Midwest,3,Men's,Apparel,1008,54746
Montana,2021,Midwest,3,Men's,Athletic Footwear,1739,68218
Montana,2021,Midwest,3,Men's,Street Footwear,1781,56191
Montana,2021,Midwest,3,Women's,Apparel,1238,73098
Montana,2021,Midwest,3,Women's,Athletic Footwear,1797,70985
Montana,2021,Midwest,3,Women's,Street Footwear,1238,45471
Nebraska,2021,Midwest,5,Men's,Apparel,316,14024
Nebraska,2021,Midwest,5,Men's,Athletic Footwear,163,5629
Nebraska,2021,Midwest,5,Men's,Street Footwear,594,20433
Nebraska,2021,Midwest,5,Women's,Apparel,293,10051
Nebraska,2021,Midwest,5,Women's,Athletic Footwear,64,1906
Nebraska,2021,Midwest,5,Women's,Street Footwear,222,5456
Nebraska,2021,Midwest,6,Men's,Apparel,568,25752
Nebraska,2021,Midwest,6,Men's,Athletic Footwear,958,36316
Nebraska,2021,Midwest,6,Men's,Street Footwear,2795,116683
Nebraska,2021,Midwest,6,Women's,Apparel,1238,53657
Nebraska,2021,Midwest,6,Women's,Athletic Footwear,442,14309
Nebraska,2021,Midwest,6,Women's,Street Footwear,924,28958
Nebraska,2021,Midwest,7,Men's,Apparel,571,24666
Nebraska,2021,Midwest,7,Men's,Athletic Footwear,1306,48229
Nebraska,2021,Midwest,7,Men's,Street Footwear,2527,108425
Nebraska,2021,Midwest,7,Women's,Apparel,1735,83699
Nebraska,2021,Midwest,7,Women's,Athletic Footwear,642,19908
Nebraska,2021,Midwest,7,Women's,Street Footwear,821,28143
Nebraska,2021,Midwest,8,Men's,Athletic Footwear,871,25934
Nebraska,2021,Midwest,8,Men's,Street Footwear,878,17357
Nebraska,2021,Midwest,8,Women's,Athletic Footwear,613,21179
Nebraska,2021,Midwest,8,Women's,Street Footwear,613,18114
Nevada,2020,West,1,Men's,Apparel,1644,88085
Nevada,2020,West,1,Men's,Athletic Footwear,2534,134721
Nevada,2020,West,1,Men's,Street Footwear,3482,162990
Nevada,2020,West,1,Women's,Apparel,3307,186061
Nevada,2020,West,1,Women's,Athletic Footwear,1871,96783
Nevada,2020,West,1,Women's,Street Footwear,2604,139991
Nevada,2020,West,2,Men's,Apparel,2679,171997
Nevada,2020,West,2,Men's,Athletic Footwear,4765,296253
Nevada,2020,West,2,Men's,Street Footwear,5302,304054
Nevada,2020,West,2,Women's,Apparel,3120,230462
Nevada,2020,West,2,Women's,Athletic Footwear,3349,191438
Nevada,2020,West,2,Women's,Street Footwear,3919,231697
Nevada,2020,West,3,Men's,Apparel,1718,110987
Nevada,2020,West,3,Men's,Athletic Footwear,2692,149639
Nevada,2020,West,3,Men's,Street Footwear,2710,133741
Nevada,2020,West,3,Women's,Apparel,2179,151928
Nevada,2020,West,3,Women's,Athletic Footwear,1857,94677
Nevada,2020,West,3,Women's,Street Footwear,2099,105626
New Hampshire,2021,Northeast,1,Men's,Apparel,318,19440
New Hampshire,2021,Northeast,1,Men's,Athletic Footwear,477,24048
New Hampshire,2021,Northeast,1,Men's,Street Footwear,810,40980
New Hampshire,2021,Northeast,1,Women's,Apparel,483,25017
New Hampshire,2021,Northeast,1,Women's,Athletic Footwear,240,11093
New Hampshire,2021,Northeast,1,Women's,Street Footwear,489,20925
New Hampshire,2021,Northeast,2,Men's,Apparel,454,25084
New Hampshire,2021,Northeast,2,Men's,Athletic Footwear,354,18442
New Hampshire,2021,Northeast,2,Men's,Street Footwear,932,48165
New Hampshire,2021,Northeast,2,Women's,Apparel,597,27722
New Hampshire,2021,Northeast,2,Women's,Athletic Footwear,326,13543
New Hampshire,2021,Northeast,2,Women's,Street Footwear,441,18351
New Hampshire,2021,Northeast,3,Men's,Apparel,320,18300
New Hampshire,2021,Northeast,3,Men's,Athletic Footwear,432,20299
New Hampshire,2021,Northeast,3,Men's,Street Footwear,923,43917
New Hampshire,2021,Northeast,3,Women's,Apparel,474,21939
New Hampshire,2021,Northeast,3,Women's,Athletic Footwear,233,9906
New Hampshire,2021,Northeast,3,Women's,Street Footwear,480,18210
New Hampshire,2021,Northeast,4,Men's,Apparel,289,15961
New Hampshire,2021,Northeast,4,Men's,Athletic Footwear,403,19062
New Hampshire,2021,Northeast,4,Men's,Street Footwear,891,41063
New Hampshire,2021,Northeast,4,Women's,Apparel,524,24091
New Hampshire,2021,Northeast,4,Women's,Athletic Footwear,277,11885
New Hampshire,2021,Northeast,4,Women's,Street Footwear,403,14854
New Hampshire,2021,Northeast,5,Men's,Apparel,468,29094
New Hampshire,2021,Northeast,5,Men's,Athletic Footwear,480,26418
New Hampshire,2021,Northeast,5,Men's,Street Footwear,964,58959
New Hampshire,2021,Northeast,5,Women's,Apparel,680,43665
New Hampshire,2021,Northeast,5,Women's,Athletic Footwear,446,23016
New Hampshire,2021,Northeast,5,Women's,Street Footwear,524,27115
New Hampshire,2021,Northeast,6,Men's,Apparel,533,32123
New Hampshire,2021,Northeast,6,Men's,Athletic Footwear,688,37988
New Hampshire,2021,Northeast,6,Men's,Street Footwear,1060,63350
New Hampshire,2021,Northeast,6,Women's,Apparel,775,50458
New Hampshire,2021,Northeast,6,Women's,Athletic Footwear,520,26455
New Hampshire,2021,Northeast,6,Women's,Street Footwear,547,28601
New Hampshire,2021,Northeast,7,Men's,Apparel,571,34463
New Hampshire,2021,Northeast,7,Men's,Athletic Footwear,730,41208
New Hampshire,2021,Northeast,7,Men's,Street Footwear,1120,69020
New Hampshire,2021,Northeast,7,Women's,Apparel,825,53179
New Hampshire,2021,Northeast,7,Women's,Athletic Footwear,517,26553
New Hampshire,2021,Northeast,7,Women's,Street Footwear,612,31247
New Hampshire,2021,Northeast,8,Men's,Apparel,403,24157
New Hampshire,2021,Northeast,8,Men's,Athletic Footwear,720,40095
New Hampshire,2021,Northeast,8,Men's,Street Footwear,1074,65379
New Hampshire,2021,Northeast,8,Women's,Apparel,676,43204
New Hampshire,2021,Northeast,8,Women's,Athletic Footwear,435,22493
New Hampshire,2021,Northeast,8,Women's,Street Footwear,593,30492
New Hampshire,2021,Northeast,9,Men's,Apparel,358,22017
New Hampshire,2021,Northeast,9,Men's,Athletic Footwear,561,31118
New Hampshire,2021,Northeast,9,Men's,Street Footwear,897,54679
New Hampshire,2021,Northeast,9,Women's,Apparel,527,34926
New Hampshire,2021,Northeast,9,Women's,Athletic Footwear,355,18377
New Hampshire,2021,Northeast,9,Women's,Street Footwear,403,21004
New Hampshire,2021,Northeast,10,Men's,Apparel,279,19291
New Hampshire,2021,Northeast,10,Men's,Athletic Footwear,483,29064
New Hampshire,2021,Northeast,10,Men's,Street Footwear,756,49290
New Hampshire,2021,Northeast,10,Women's,Apparel,471,35592
New Hampshire,2021,Northeast,10,Women's,Athletic Footwear,283,16973
New Hampshire,2021,Northeast,10,Women's,Street Footwear,314,19306
New Hampshire,2021,Northeast,11,Men's,Apparel,477,33915
New Hampshire,2021,Northeast,11,Men's,Athletic Footwear,537,31989
New Hampshire,2021,Northeast,11,Men's,Street Footwear,716,50497
New Hampshire,2021,Northeast,11,Women's,Apparel,636,48368
New Hampshire,2021,Northeast,11,Women's,Athletic Footwear,524,31467
New Hampshire,2021,Northeast,11,Women's,Street Footwear,563,34791
New Hampshire,2021,Northeast,12,Men's,Apparel,578,40170
New Hampshire,2021,Northeast,12,Men's,Athletic Footwear,668,40682
New Hampshire,2021,Northeast,12,Men's,Street Footwear,994,68674
New Hampshire,2021,Northeast,12,Women's,Apparel,711,53442
New Hampshire,2021,Northeast,12,Women's,Athletic Footwear,554,33890
New Hampshire,2021,Northeast,12,Women's,Street Footwear,636,38712
New Jersey,2021,Northeast,1,Men's,Apparel,260,12940
New Jersey,2021,Northeast,1,Men's,Athletic Footwear,387,15219
New Jersey,2021,Northeast,1,Men's,Street Footwear,625,24750
New Jersey,2021,Northeast,1,Women's,Apparel,381,14997
New Jersey,2021,Northeast,1,Women's,Athletic Footwear,192,6636
New Jersey,2021,Northeast,1,Women's,Street Footwear,390,11520
New Jersey,2021,Northeast,2,Men's,Apparel,222,9802
New Jersey,2021,Northeast,2,Men's,Athletic Footwear,254,9998
New Jersey,2021,Northeast,2,Men's,Street Footwear,699,27811
New Jersey,2021,Northeast,2,Women's,Apparel,349,11993
New Jersey,2021,Northeast,2,Women's,Athletic Footwear,130,3870
New Jersey,2021,Northeast,2,Women's,Street Footwear,315,9385
New Jersey,2021,Northeast,3,Men's,Apparel,159,7087
New Jersey,2021,Northeast,3,Men's,Athletic Footwear,258,8856
New Jersey,2021,Northeast,3,Men's,Street Footwear,639,21933
New Jersey,2021,Northeast,3,Women's,Apparel,286,9827
New Jersey,2021,Northeast,3,Women's,Athletic Footwear,97,2844
New Jersey,2021,Northeast,3,Women's,Street Footwear,284,7041
New Jersey,2021,Northeast,4,Men's,Apparel,127,5688
New Jersey,2021,Northeast,4,Men's,Athletic Footwear,226,7808
New Jersey,2021,Northeast,4,Men's,Street Footwear,608,21147
New Jersey,2021,Northeast,4,Women's,Apparel,318,10994
New Jersey,2021,Northeast,4,Women's,Athletic Footwear,127,3729
New Jersey,2021,Northeast,4,Women's,Street Footwear,226,5599
New Jersey,2021,Northeast,5,Men's,Apparel,293,14445
New Jersey,2021,Northeast,5,Men's,Athletic Footwear,293,12913
New Jersey,2021,Northeast,5,Men's,Street Footwear,650,32239
New Jersey,2021,Northeast,5,Women's,Apparel,452,24451
New Jersey,2021,Northeast,5,Women's,Athletic Footwear,256,10128
New Jersey,2021,Northeast,5,Women's,Street Footwear,325,12850
New Jersey,2021,Northeast,6,Men's,Apparel,315,15489
New Jersey,2021,Northeast,6,Men's,Athletic Footwear,455,20370
New Jersey,2021,Northeast,6,Men's,Street Footwear,756,37019
New Jersey,2021,Northeast,6,Women's,Apparel,520,27999
New Jersey,2021,Northeast,6,Women's,Athletic Footwear,315,12535
New Jersey,2021,Northeast,6,Women's,Street Footwear,344,13622
New Jersey,2021,Northeast,7,Men's,Apparel,349,17301
New Jersey,2021,Northeast,7,Men's,Athletic Footwear,473,20991
New Jersey,2021,Northeast,7,Men's,Street Footwear,813,40085
New Jersey,2021,Northeast,7,Women's,Apparel,581,31823
New Jersey,2021,Northeast,7,Women's,Athletic Footwear,313,12268
New Jersey,2021,Northeast,7,Women's,Street Footwear,381,14997
New Jersey,2021,Northeast,8,Men's,Apparel,221,10865
New Jersey,2021,Northeast,8,Men's,Athletic Footwear,476,21117
New Jersey,2021,Northeast,8,Men's,Street Footwear,780,38459
New Jersey,2021,Northeast,8,Women's,Apparel,455,24709
New Jersey,2021,Northeast,8,Women's,Athletic Footwear,252,9872
New Jersey,2021,Northeast,8,Women's,Street Footwear,375,14775
New Jersey,2021,Northeast,9,Men's,Apparel,191,9426
New Jersey,2021,Northeast,9,Men's,Athletic Footwear,347,15327
New Jersey,2021,Northeast,9,Men's,Street Footwear,599,29453
New Jersey,2021,Northeast,9,Women's,Apparel,323,17399
New Jersey,2021,Northeast,9,Women's,Athletic Footwear,188,7406
New Jersey,2021,Northeast,9,Women's,Street Footwear,226,8989
New Jersey,2021,Northeast,10,Men's,Apparel,163,9704
New Jersey,2021,Northeast,10,Men's,Athletic Footwear,313,15524
New Jersey,2021,Northeast,10,Men's,Street Footwear,544,29681
New Jersey,2021,Northeast,10,Women's,Apparel,318,20465
New Jersey,2021,Northeast,10,Women's,Athletic Footwear,156,7738
New Jersey,2021,Northeast,10,Women's,Street Footwear,192,9432
New Jersey,2021,Northeast,11,Men's,Apparel,284,16745
New Jersey,2021,Northeast,11,Men's,Athletic Footwear,355,17430
New Jersey,2021,Northeast,11,Men's,Street Footwear,508,30372
New Jersey,2021,Northeast,11,Women's,Apparel,416,26493
New Jersey,2021,Northeast,11,Women's,Athletic Footwear,315,15685
New Jersey,2021,Northeast,11,Women's,Street Footwear,338,16764
New Jersey,2021,Northeast,12,Men's,Apparel,358,21065
New Jersey,2021,Northeast,12,Men's,Athletic Footwear,455,22645
New Jersey,2021,Northeast,12,Men's,Street Footwear,699,41195
New Jersey,2021,Northeast,12,Women's,Apparel,476,30333
New Jersey,2021,Northeast,12,Women's,Athletic Footwear,358,17651
New Jersey,2021,Northeast,12,Women's,Street Footwear,416,20709
New Mexico,2021,West,1,Men's,Apparel,388,16458
New Mexico,2021,West,1,Men's,Athletic Footwear,725,27045
New Mexico,2021,West,1,Men's,Street Footwear,730,20874
New Mexico,2021,West,1,Women's,Apparel,707,26132
New Mexico,2021,West,1,Women's,Athletic Footwear,474,17697
New Mexico,2021,West,1,Women's,Street Footwear,716,27268
New Mexico,2021,West,2,Men's,Apparel,316,14538
New Mexico,2021,West,2,Men's,Athletic Footwear,636,23492
New Mexico,2021,West,2,Men's,Street Footwear,795,22654
New Mexico,2021,West,2,Women's,Apparel,644,27164
New Mexico,2021,West,2,Women's,Athletic Footwear,440,18196
New Mexico,2021,West,2,Women's,Street Footwear,624,23208
New Mexico,2021,West,3,Men's,Apparel,281,15588
New Mexico,2021,West,3,Men's,Athletic Footwear,648,32608
New Mexico,2021,West,3,Men's,Street Footwear,902,37620
New Mexico,2021,West,3,Women's,Apparel,604,31289
New Mexico,2021,West,3,Women's,Athletic Footwear,446,22531
New Mexico,2021,West,3,Women's,Street Footwear,636,33280
New Mexico,2021,West,4,Men's,Apparel,318,18008
New Mexico,2021,West,4,Men's,Athletic Footwear,557,31469
New Mexico,2021,West,4,Men's,Street Footwear,869,44869
New Mexico,2021,West,4,Women's,Apparel,592,41590
New Mexico,2021,West,4,Women's,Athletic Footwear,483,24750
New Mexico,2021,West,4,Women's,Street Footwear,656,36540
New Mexico,2021,West,5,Men's,Apparel,393,22150
New Mexico,2021,West,5,Men's,Athletic Footwear,672,38194
New Mexico,2021,West,5,Men's,Street Footwear,909,47187
New Mexico,2021,West,5,Women's,Apparel,672,47202
New Mexico,2021,West,5,Women's,Athletic Footwear,550,28578
New Mexico,2021,West,5,Women's,Street Footwear,711,40266
New Mexico,2021,West,6,Men's,Apparel,480,26964
New Mexico,2021,West,6,Men's,Athletic Footwear,891,50105
New Mexico,2021,West,6,Men's,Street Footwear,1127,57344
New Mexico,2021,West,6,Women's,Apparel,954,66588
New Mexico,2021,West,6,Women's,Athletic Footwear,659,33835
New Mexico,2021,West,6,Women's,Street Footwear,892,48959
New Mexico,2021,West,7,Men's,Apparel,805,44665
New Mexico,2021,West,7,Men's,Athletic Footwear,990,55530
New Mexico,2021,West,7,Men's,Street Footwear,1201,62380
New Mexico,2021,West,7,Women's,Apparel,800,55000
New Mexico,2021,West,7,Women's,Athletic Footwear,734,37851
New Mexico,2021,West,7,Women's,Street Footwear,881,48949
New Mexico,2021,West,8,Men's,Apparel,761,49334
New Mexico,2021,West,8,Men's,Athletic Footwear,1034,61962
New Mexico,2021,West,8,Men's,Street Footwear,1099,60760
New Mexico,2021,West,8,Women's,Apparel,729,50220
New Mexico,2021,West,8,Women's,Athletic Footwear,770,43357
New Mexico,2021,West,8,Women's,Street Footwear,830,47234
New Mexico,2021,West,9,Men's,Apparel,681,37294
New Mexico,2021,West,9,Men's,Athletic Footwear,969,49663
New Mexico,2021,West,9,Men's,Street Footwear,994,46859
New Mexico,2021,West,9,Women's,Apparel,765,46258
New Mexico,2021,West,9,Women's,Athletic Footwear,693,32642
New Mexico,2021,West,9,Women's,Street Footwear,765,36061
New Mexico,2021,West,10,Men's,Apparel,530,29270
New Mexico,2021,West,10,Men's,Athletic Footwear,881,44616
New Mexico,2021,West,10,Men's,Street Footwear,886,41405
New Mexico,2021,West,10,Women's,Apparel,611,42732
New Mexico,2021,West,10,Women's,Athletic Footwear,557,25790
New Mexico,2021,West,10,Women's,Street Footwear,600,27870
New Mexico,2021,West,11,Men's,Apparel,619,40669
New Mexico,2021,West,11,Men's,Athletic Footwear,930,55770
New Mexico,2021,West,11,Men's,Street Footwear,886,50552
New Mexico,2021,West,11,Women's,Apparel,810,57100
New Mexico,2021,West,11,Women's,Athletic Footwear,676,37265
New Mexico,2021,West,11,Women's,Street Footwear,716,40172
New Mexico,2021,West,12,Men's,Apparel,672,44406
New Mexico,2021,West,12,Men's,Athletic Footwear,1099,66801
New Mexico,2021,West,12,Men's,Street Footwear,1148,64022
New Mexico,2021,West,12,Women's,Apparel,829,58495
New Mexico,2021,West,12,Women's,Athletic Footwear,805,45175
New Mexico,2021,West,12,Women's,Street Footwear,780,44270
New York,2020,Northeast,1,Men's,Apparel,4258,238277
New York,2020,Northeast,1,Men's,Athletic Footwear,4555,212738
New York,2020,Northeast,1,Men's,Street Footwear,7707,357210
New York,2020,Northeast,1,Women's,Apparel,4741,220858
New York,2020,Northeast,1,Women's,Athletic Footwear,3913,165346
New York,2020,Northeast,1,Women's,Street Footwear,4660,174583
New York,2020,Northeast,2,Men's,Apparel,2721,154019
New York,2020,Northeast,2,Men's,Athletic Footwear,2929,141800
New York,2020,Northeast,2,Men's,Street Footwear,1903,106422
New York,2020,Northeast,2,Women's,Apparel,1521,72149
New York,2020,Northeast,2,Women's,Athletic Footwear,2722,118500
New York,2020,Northeast,2,Women's,Street Footwear,2916,122022
New York,2020,Northeast,3,Men's,Apparel,2874,162506
New York,2020,Northeast,3,Men's,Athletic Footwear,4912,253066
New York,2020,Northeast,3,Men's,Street Footwear,5941,334657
New York,2020,Northeast,3,Women's,Apparel,5050,305412
New York,2020,Northeast,3,Women's,Athletic Footwear,4361,204718
New York,2020,Northeast,3,Women's,Street Footwear,4512,209860
New York,2020,Northeast,4,Men's,Apparel,4316,249771
New York,2020,Northeast,4,Men's,Athletic Footwear,3180,164124
New York,2020,Northeast,4,Men's,Street Footwear,3820,219300
New York,2020,Northeast,4,Women's,Apparel,4970,308385
New York,2020,Northeast,4,Women's,Athletic Footwear,2880,140418
New York,2020,Northeast,4,Women's,Street Footwear,2980,146844
New York,2020,Northeast,5,Men's,Apparel,2849,173843
New York,2020,Northeast,5,Men's,Athletic Footwear,1610,83630
New York,2020,Northeast,5,Men's,Street Footwear,1932,117504
