Units Sold,Total Sales,Total Operating Profit,Price per Unit,Profit per Unit
432,20299,8681.59,46.988425925925924,20.09627314814815
233,9906,3276.39,42.51502145922747,14.06175965665236
923,43917,18815.22,47.5807150595883,20.384853737811486
480,18210,5910.9,37.9375,12.314375
289,15961,5314.65,55.22837370242215,18.389792387543253
524,24091,8994.39,45.975190839694655,17.16486641221374
403,19062,8189.200000000001,47.30024813895782,20.32059553349876
277,11885,3839.7599999999998,42.90613718411552,13.861949458483753
891,41063,17509.58,46.08641975308642,19.651604938271607
403,14854,4927.76,36.858560794044664,12.227692307692308
468,29094,9558.9,62.166666666666664,20.425
680,43665,16362.599999999999,64.21323529411765,24.062647058823526
480,26418,11336.52,55.0375,23.61775
446,23016,7470.04,51.60538116591928,16.74896860986547
964,58959,25299.32,61.16078838174274,26.244107883817428
524,27115,8903.94,51.74618320610687,16.99225190839695
533,32123,10745.16,60.26829268292683,20.159774859287054
775,50458,19320.26,65.10709677419355,24.929367741935483
688,37988,16344.880000000001,55.21511627906977,23.757093023255816
520,26455,8658.26,50.875,16.6505
1060,63350,27206.47,59.764150943396224,25.66648113207547
547,28601,9514.48,52.287020109689216,17.393930530164532
571,34463,11403.61,60.35551663747811,19.971295971978986
825,53179,20223.22,64.45939393939393,24.51299393939394
730,41208,17483.82,56.44931506849315,23.950438356164383
517,26553,8805.25,51.359767891682786,17.031431334622823
1120,69020,29458.24,61.625,26.302000000000003
612,31247,10305.72,51.05718954248366,16.839411764705883
403,24157,8001.15,59.94292803970223,19.85397022332506
676,43204,16068.880000000001,63.9112426035503,23.7705325443787
720,40095,17502.75,55.6875,24.309375
435,22493,7262.46,51.708045977011494,16.695310344827586
1074,65379,28029.84,60.874301675977655,26.09854748603352
593,30492,10186.949999999999,51.41989881956155,17.17866779089376
358,22017,7330.86,61.5,20.4772625698324
527,34926,13067.38,66.27324478178367,24.795787476280832
561,31118,13162.56,55.46880570409982,23.462673796791442
355,18377,6081.639999999999,51.76619718309859,17.131380281690138
897,54679,23355.64,60.95763656633222,26.037502787068004
403,21004,6908.82,52.11910669975186,17.14347394540943
279,19291,6269.88,69.14336917562724,22.47268817204301
471,35592,13445.759999999998,75.56687898089172,28.547261146496812
483,29064,12476.880000000001,60.17391304347826,25.832049689440996
283,16973,5524.4,59.975265017667844,19.5208480565371
756,49290,20874.56,65.1984126984127,27.611851851851853
314,19306,6331.44,61.48407643312102,20.163821656050953
477,33915,11091.18,71.1006289308176,23.25194968553459
636,48368,18453.76,76.0503144654088,29.015345911949684
537,31989,13668.36,59.56983240223464,25.4531843575419
524,31467,10180.18,60.05152671755725,19.427824427480918
716,50497,21496.81,70.52653631284916,30.023477653631286
563,34791,11710.8,61.795737122557725,20.80071047957371
578,40170,13491.6,69.49826989619378,23.34186851211073
711,53442,20356.02,75.16455696202532,28.630126582278482
668,40682,17415.99,60.90119760479042,26.071841317365273
554,33890,11215.039999999999,61.17328519855596,20.243754512635377
994,68674,29955.45,69.08853118712274,30.136267605633805
636,38712,12778.08,60.867924528301884,20.091320754716982
260,12940,4205.4,49.76923076923077,16.174615384615382
381,14997,5698.5,39.36220472440945,14.956692913385826
387,15219,6473.88,39.325581395348834,16.728372093023257
192,6636,2184.84,34.5625,11.379375000000001
625,24750,10422.5,39.6,16.676
390,11520,3708.0,29.53846153846154,9.507692307692308
222,9802,3133.3,44.153153153153156,14.113963963963965
349,11993,5105.04,34.363896848137536,14.627621776504299
254,9998,4199.0,39.36220472440945,16.531496062992126
130,3870,1661.1,29.76923076923077,12.777692307692307
699,27811,11705.5,39.78683834048641,16.74606580829757
315,9385,3098.25,29.793650793650794,9.835714285714285
159,7087,2345.4,44.57232704402516,14.750943396226416
286,9827,4126.0,34.36013986013986,14.426573426573427
258,8856,3359.44,34.325581395348834,13.02108527131783
97,2844,1208.88,29.31958762886598,12.462680412371135
639,21933,8183.43,34.32394366197183,12.80661971830986
284,7041,3000.48,24.79225352112676,10.56507042253521
127,5688,1872.72,44.78740157480315,14.745826771653544
318,10994,4711.76,34.57232704402516,14.81685534591195
226,7808,2917.93,34.54867256637168,12.911194690265486
127,3729,1571.79,29.362204724409448,12.376299212598425
608,21147,8079.75,34.78125,13.2890625
226,5599,2362.0,24.77433628318584,10.451327433628318
293,14445,4685.0599999999995,49.30034129692833,15.989965870307165
452,24451,10404.64,54.09513274336283,23.019115044247787
293,12913,4937.75,44.0716723549488,16.852389078498295
256,10128,4264.0,39.5625,16.65625
650,32239,12032.449999999999,49.598461538461535,18.511461538461536
325,12850,5425.0,39.53846153846154,16.692307692307693
315,15489,5095.2,49.17142857142857,16.175238095238093
520,27999,11799.6,53.84423076923077,22.691538461538464
455,20370,7637.7,44.76923076923077,16.786153846153844
315,12535,5368.9,39.79365079365079,17.044126984126983
756,37019,13728.849999999999,48.966931216931215,18.159854497354495
344,13622,5789.66,39.598837209302324,16.830406976744186
349,17301,5652.0599999999995,49.5730659025788,16.195014326647563
581,31823,13648.82,54.77280550774527,23.491944922547333
473,20991,7964.25,44.3784355179704,16.837737843551796
313,12268,5224.72,39.194888178913736,16.692396166134188
813,40085,15090.07,49.305043050430506,18.560971709717098
381,14997,6358.4400000000005,39.36220472440945,16.6888188976378
221,10865,3534.58,49.16289592760181,15.993574660633485
455,24709,10593.400000000001,54.30549450549451,23.282197802197807
476,21117,7899.99,44.36344537815126,16.596617647058824
252,9872,4154.72,39.17460317460318,16.48698412698413
780,38459,14560.449999999999,49.30641025641026,18.667243589743588
375,14775,6298.5,39.4,16.796
191,9426,3039.7699999999995,49.35078534031414,15.91502617801047
323,17399,7434.1,53.86687306501548,23.01578947368421
347,15327,5807.25,44.170028818443804,16.735590778097983
188,7406,3145.1800000000003,39.3936170212766,16.729680851063833
599,29453,11107.11,49.1702838063439,18.542754590984977
226,8989,3854.17,39.77433628318584,17.053849557522124
163,9704,3153.64,59.533742331288344,19.347484662576687
318,20465,8734.08,64.35534591194968,27.46566037735849
313,15524,5887.0,49.59744408945687,18.808306709265175
156,7738,3273.76,49.6025641025641,20.985641025641026
544,29681,11082.119999999999,54.560661764705884,20.37154411764706
192,9432,3966.0,49.125,20.65625
284,16745,5477.8,58.9612676056338,19.288028169014087
416,26493,11295.17,63.68509615384615,27.15185096153846
355,17430,6615.7,49.098591549295776,18.635774647887324
315,15685,6751.75,49.79365079365079,21.434126984126983
508,30372,11458.56,59.78740157480315,22.556220472440945
338,16764,7064.64,49.59763313609467,20.901301775147928
358,21065,7004.25,58.840782122905026,19.564944134078214
476,30333,12967.460000000001,63.72478991596638,27.242563025210085
455,22645,8594.6,49.76923076923077,18.88923076923077
358,17651,7489.51,49.30446927374302,20.92041899441341
699,41195,15483.6,58.934191702432045,22.15107296137339
416,20709,8729.5,49.78125,20.984375
388,16458,6149.849999999999,42.41752577319588,15.85012886597938
707,26132,7397.08,36.96181046676096,10.462630834512023
725,27045,11661.75,37.30344827586207,16.085172413793103
474,17697,7426.74,37.335443037974684,15.668227848101266
730,20874,8982.050000000001,28.594520547945205,12.304178082191783
716,27268,10336.2,38.08379888268156,14.436033519553074
316,14538,4743.76,46.00632911392405,15.011898734177215
644,27164,7492.32,42.18012422360248,11.634037267080744
636,23492,10219.28,36.937106918238996,16.06805031446541
440,18196,6866.86,41.35454545454545,15.606499999999999
795,22654,9711.75,28.49559748427673,12.216037735849056
624,23208,8901.6,37.19230769230769,14.265384615384615
281,15588,5098.81,55.47330960854092,18.14523131672598
604,31289,8805.09,51.80298013245033,14.577963576158941
648,32608,14030.560000000001,50.32098765432099,21.6520987654321
446,22531,8472.59,50.51793721973094,18.996838565022422
902,37620,14592.6,41.707317073170735,16.178048780487806
636,33280,12627.039999999999,52.327044025157235,19.85383647798742
318,18008,5897.679999999999,56.62893081761006,18.546163522012577
592,41590,11498.35,70.25337837837837,19.422888513513513
557,31469,13447.02,56.497307001795335,24.141867145421905
483,24750,9321.36,51.24223602484472,19.29888198757764
869,44869,16963.1,51.63291139240506,19.52025316455696
656,36540,14177.2,55.701219512195124,21.61158536585366
393,22150,7257.3,56.36132315521628,18.46641221374046
672,47202,13207.08,70.24107142857143,19.653392857142858
672,38194,16110.900000000001,56.836309523809526,23.974553571428572
550,28578,10794.029999999999,51.96,19.625509090909087
909,47187,17755.17,51.91089108910891,19.5326402640264
711,40266,15312.42,56.63291139240506,21.53645569620253
480,26964,8927.16,56.175,18.59825
954,66588,18253.68,69.79874213836477,19.133836477987423
891,50105,21303.59,56.23456790123457,23.90975308641975
659,33835,12651.449999999999,51.34294385432474,19.197951441578148
1127,57344,21774.2,50.88198757763975,19.32049689440994
892,48959,18738.2,54.88677130044843,21.00695067264574
805,44665,14601.95,55.484472049689444,18.139068322981366
800,55000,15554.6,68.75,19.44325
990,55530,23906.7,56.09090909090909,24.14818181818182
734,37851,14383.619999999999,51.56811989100817,19.596212534059944
1201,62380,23555.159999999996,51.94004995836803,19.61295587010824
881,48949,18471.93,55.56072644721907,20.96700340522134
761,49334,15942.04,64.82785808147175,20.94880420499343
729,50220,14237.1,68.88888888888889,19.529629629629632
1034,61962,26418.08,59.92456479690522,25.549400386847196
770,43357,16258.59,56.30779220779221,21.11505194805195
1099,60760,22915.199999999997,55.28662420382165,20.850955414012738
830,47234,17812.76,56.908433734939756,21.46115662650602
681,37294,12077.6,54.76358296622614,17.73509544787078
765,46258,12804.47,60.46797385620915,16.73786928104575
969,49663,21180.28,51.25180598555212,21.857874097007223
693,32642,12469.84,47.102453102453104,17.993997113997114
994,46859,17732.89,47.14185110663984,17.839929577464787
765,36061,13812.02,47.13856209150327,18.054928104575165
530,29270,9634.66,55.22641509433962,18.178603773584907
611,42732,11987.82,69.93780687397708,19.62
881,44616,19022.38,50.642451759364356,21.591804767309878
557,25790,9912.7,46.3016157989228,17.796588868940756
886,41405,15799.45,46.73250564334086,17.832336343115124
600,27870,10563.3,46.45,17.6055
619,40669,13724.18,65.7011308562197,22.171534733441035
810,57100,16162.2,70.49382716049382,19.953333333333333
930,55770,23784.6,59.96774193548387,25.57483870967742
676,37265,14128.15,55.125739644970416,20.899630177514794
886,50552,19488.72,57.05643340857788,21.996297968397293
716,40172,15018.619999999999,56.10614525139665,20.97572625698324
672,44406,14675.4,66.08035714285714,21.838392857142857
829,58495,15760.71,70.56091676718938,19.01171290711701
1099,66801,28544.53,60.78343949044586,25.973184713375794
805,45175,17048.5,56.11801242236025,21.178260869565218
1148,64022,24411.239999999998,55.76829268292683,21.264146341463412
780,44270,16964.3,56.756410256410255,21.749102564102564
4258,238277,78058.22,55.959840300610615,18.332132456552372
4741,220858,61144.66,46.58468677494199,12.896996414258595
4555,212738,70190.85,46.70428100987925,15.409626783754117
3913,165346,62459.63,42.25555839509328,15.96208280092001
7707,357210,187127.04,46.34877384196185,24.280140132347217
4660,174583,65677.75,37.46416309012876,14.093937768240343
2721,154019,51218.59,56.603822124219036,18.823443586916575
1521,72149,19696.43,47.43523997370151,12.94965811965812
2929,141800,45923.13,48.41242744964151,15.678774325708432
2722,118500,44878.29,43.53416605437179,16.48724834680382
1903,106422,55929.6,55.92327903310562,29.390225959012085
2916,122022,46612.979999999996,41.84567901234568,15.985246913580246
2874,162506,53602.46,56.54349338900487,18.650821155184413
5050,305412,85596.22,60.47762376237624,16.949746534653464
4912,253066,83018.94,51.519951140065146,16.90125
4361,204718,76642.4,46.94290300389819,17.57450126117863
5941,334657,174243.17,56.33007911126073,29.32892947315267
4512,209860,79134.02,46.51152482269504,17.53856826241135
4316,249771,82017.27,57.8709453197405,19.003074606116776
4970,308385,86429.95,62.04929577464789,17.390331991951708
3180,164124,54208.47,51.61132075471698,17.046688679245282
2880,140418,52850.7,48.75625,18.3509375
3820,219300,115771.08,57.40837696335078,30.306565445026177
2980,146844,55989.54,49.276510067114096,18.78843624161074
2849,173843,57866.46,61.01895401895402,20.31114777114777
1560,102674,28263.440000000002,65.81666666666666,18.117589743589747
1610,83630,27591.5,51.94409937888199,17.13757763975155
1431,74196,27932.4,51.84905660377358,19.519496855345913
1932,117504,62669.76,60.81987577639752,32.43776397515528
1568,81626,31115.199999999997,52.057397959183675,19.843877551020405
1630,106040,29298.0,65.05521472392638,17.974233128834356
1395,46170,17370.9,33.096774193548384,12.45225806451613
1085,36120,17245.9,33.29032258064516,15.89483870967742
1404,33516,12620.519999999999,23.871794871794872,8.988974358974358
1148,37856,14268.939999999999,32.97560975609756,12.429390243902438
645,32105,10697.25,49.775193798449614,16.584883720930232
756,29928,8371.2,39.58730158730159,11.073015873015875
756,30084,9937.8,39.79365079365079,13.145238095238094
581,20204,7605.879999999999,34.774526678141136,13.091015490533561
1016,40424,21307.12,39.78740157480315,20.971574803149604
768,22872,8638.56,29.78125,11.248125
704,37950,14129.5,53.90625,20.0703125
832,36894,19517.16,44.34375,23.458125
645,25365,8199.65,39.325581395348834,12.712635658914728
608,23921,7766.82,39.34375,12.774375
1088,42806,22371.66,39.34375,20.5621875
693,20647,7807.03,29.793650793650794,11.265555555555554
608,32908,12467.42,54.125,20.505625
736,32798,17091.3,44.5625,23.221875
715,32010,12002.1,44.76923076923077,16.786153846153848
531,21134,6794.94,39.80037664783428,12.796497175141242
1122,50238,24159.420000000002,44.775401069518715,21.53245989304813
736,25438,6943.93,34.5625,9.4346875
599,32325,12057.75,53.96494156928214,20.129799666110184
756,33396,17657.4,44.17460317460318,23.356349206349208
672,29946,11113.2,44.5625,16.5375
585,22995,7447.95,39.30769230769231,12.731538461538461
1073,47541,22539.21,44.30661696178937,21.00578751164958
677,23543,6454.23,34.775480059084195,9.533574593796159
662,39172,14784.279999999999,59.17220543806646,22.33274924471299
794,50596,26594.23,63.722921914357684,33.493992443324935
736,40158,15079.26,54.5625,20.488125
630,31110,9944.0,49.38095238095238,15.784126984126985
1131,60900,29362.5,53.84615384615385,25.96153846153846
710,35340,9697.4,49.774647887323944,13.65830985915493
725,46675,17638.25,64.37931034482759,24.32862068965517
906,63239,33118.18,69.80022075055187,36.554282560706405
800,43825,16567.25,54.78125,20.7090625
719,35806,11517.96,49.79972183588317,16.01941585535466
1138,68017,32314.52,59.7688927943761,28.395887521968366
750,37200,10236.0,49.6,13.648
768,49416,18441.36,64.34375,24.0121875
969,67054,35447.6,69.19917440660474,36.58163054695562
896,52976,19639.199999999997,59.125,21.918749999999996
725,39575,12906.0,54.58620689655172,17.801379310344828
1197,76323,35802.65,63.76190476190476,29.91031746031746
794,42994,11610.4,54.14861460957179,14.622670025188917
699,37998,14306.54,54.36051502145923,20.467153075822605
943,55490,28944.0,58.844114528101805,30.693531283138917
910,53550,19897.499999999996,58.84615384615385,21.86538461538461
725,32025,10222.5,44.172413793103445,14.1
1175,75625,35736.25,64.36170212765957,30.413829787234043
813,43963,12045.43,54.075030750307505,14.816027060270603
656,35556,13313.13,54.201219512195124,20.294405487804877
781,46704,24272.4,59.80025608194622,31.0786171574904
813,40324,14895.8,49.5990159901599,18.3220172201722
662,29653,9558.98,44.79305135951662,14.439546827794562
1088,58650,28058.5,53.90625,25.7890625
688,30408,8167.8,44.19767441860465,11.871802325581395
650,38850,14659.5,59.76923076923077,22.553076923076922
781,50609,26502.58,64.80025608194622,33.93416133162612
781,38426,14238.46,49.20102432778489,18.231062740076823
635,31075,9990.75,48.93700787401575,15.733464566929134
1008,59856,28357.920000000002,59.38095238095238,28.132857142857144
662,32552,9083.3,49.17220543806646,13.720996978851963
704,45298,16809.1,64.34375,23.8765625
826,57468,30409.52,69.57384987893462,36.8153995157385
762,37938,14389.619999999999,49.78740157480315,18.884015748031494
719,35518,11332.2,49.39916550764951,15.761057023643952
992,58652,27608.6,59.125,27.831249999999997
692,33865,9193.9,48.9378612716763,13.285982658959536
730,46675,17359.25,63.93835616438356,23.779794520547945
857,59808,31662.12,69.78763127187865,36.9452975495916
844,45744,17303.25,54.199052132701425,20.501481042654028
730,39995,12919.2,54.78767123287671,17.697534246575344
1120,71330,33977.65,63.6875,30.337187500000002
788,42851,11899.39,54.379441624365484,15.100748730964467
603,27007,10297.25,44.787728026534,17.076699834162522
748,25661,13660.9,34.30614973262032,18.263235294117646
725,25075,9518.75,34.58620689655172,13.129310344827585
548,16317,6954.84,29.775547445255473,12.69131386861314
969,33333,14078.16,34.39938080495356,14.528544891640866
742,18383,7914.32,24.774932614555254,10.666199460916442
780,34920,13410.0,44.76923076923077,17.192307692307693
903,26887,14032.2,29.775193798449614,15.53953488372093
618,21344,8178.25,34.53721682847896,13.233414239482201
667,19868,8359.0,29.787106446776612,12.53223388305847
1056,36267,15246.0,34.34375,14.4375
683,16759,7067.0,24.537335285505126,10.346998535871156
683,26846,9980.699999999999,39.30600292825768,14.613030746705709
794,23313,12204.06,29.361460957178842,15.370352644836272
750,22350,8257.5,29.8,11.01
599,14974,6423.6,24.998330550918197,10.723873121869783
1196,35328,15213.119999999999,29.53846153846154,12.719999999999999
806,15939,6788.28,19.77543424317618,8.422183622828785
656,29127,11019.75,44.40091463414634,16.7983993902439
864,29673,15501.779999999999,34.34375,17.941875
730,21590,8077.3,29.575342465753426,11.064794520547945
640,15859,6814.0,24.7796875,10.646875
1138,33351,14334.54,29.306678383128297,12.596256590509666
719,14380,6184.0,20.0,8.600834492350486
750,36899,13880.65,49.19866666666667,18.50753333333333
903,48852,25668.36,54.09966777408638,28.42564784053156
832,36894,13753.74,44.34375,16.5309375
725,28700,12278.0,39.58620689655172,16.935172413793104
1191,52611,22557.3,44.17380352644836,18.939798488664987
794,31253,13314.09,39.36146095717884,16.768375314861462
813,52193,19659.57,64.1980319803198,24.18151291512915
1056,73227,38161.2,69.34375,36.137499999999996
882,39144,14617.68,44.38095238095238,16.573333333333334
819,40781,17223.31,49.79365079365079,21.02968253968254
1188,58447,25021.000000000004,49.197811447811446,21.061447811447813
844,41693,17789.22,49.399289099526065,21.07727488151659
882,56238,21186.62,63.76190476190476,24.02111111111111
1138,78082,41229.16,68.61335676625659,36.22949033391916
1024,60992,23296.0,59.5625,22.75
878,47681,20233.56,54.30637813211845,23.045056947608202
1344,85890,36120.0,63.90625,26.875
921,50263,21663.4,54.57437567861021,23.521606948968515
826,45078,16989.94,54.573849878934624,20.568934624697334
1056,61974,32733.36,58.6875,30.997500000000002
1000,59600,22020.0,59.6,22.02
857,38383,16394.239999999998,44.787631271878645,19.1298016336056
1333,85413,36607.64,64.07576894223556,27.462595648912227
935,51215,21960.2,54.775401069518715,23.486844919786098
756,29928,11126.88,39.58730158730159,14.718095238095238
903,39823,20827.03,44.10077519379845,23.064263565891473
906,45119,17122.0,49.80022075055188,18.898454746136867
750,22200,9300.0,29.6,12.4
1175,64125,27240.0,54.57446808510638,23.182978723404254
800,23650,9999.0,29.5625,12.49875
699,31008,11603.76,44.36051502145923,16.600515021459227
851,42198,22197.239999999998,49.586368977673324,26.083713278495885
896,30968,11550.279999999999,34.5625,12.890937499999998
710,24690,10637.6,34.774647887323944,14.982535211267606
1120,49665,21306.6,44.34375,19.02375
725,25225,10651.0,34.793103448275865,14.69103448275862
788,58611,22156.89,74.37944162436548,28.117880710659897
935,69495,36864.3,74.32620320855615,39.427058823529414
845,28990,10895.3,34.30769230769231,12.893846153846154
813,47965,20172.15,58.997539975399754,24.8119926199262
1040,46585,20053.0,44.79326923076923,19.28173076923077
762,30146,12946.84,39.56167979002625,16.990603674540683
844,58235,21920.15,68.99881516587678,25.97174170616114
1000,73650,39153.75,73.65,39.15375
977,57610,21274.499999999996,58.966223132036845,21.77533265097236
871,51280,22021.2,58.87485648679679,25.282663605051667
1219,83866,35264.16,68.79901558654635,28.928761279737493
943,55490,23514.9,58.844114528101805,24.93626723223754
192,7596,4005.48,39.5625,20.861875
325,9600,4092.0,29.53846153846154,12.590769230769231
320,9530,3558.8,29.78125,11.12125
126,3124,1030.8,24.793650793650794,8.18095238095238
563,16551,5422.95,29.397868561278862,9.632238010657193
318,6292,2081.4,19.78616352201258,6.5452830188679245
226,10016,3805.4799999999996,44.31858407079646,16.838407079646014
344,8461,3558.9700000000003,24.59593023255814,10.345843023255815
195,5760,2154.6,29.53846153846154,11.04923076923077
130,3870,1291.5,29.76923076923077,9.934615384615384
645,19060,6286.4,29.550387596899224,9.746356589147286
256,5064,1636.24,19.78125,6.3915625
161,6296,2398.0,39.1055900621118,14.894409937888199
288,8514,3617.28,29.5625,12.56
258,7566,2457.7200000000003,29.325581395348838,9.526046511627907
97,2424,793.1999999999999,24.989690721649485,8.177319587628865
629,18736,7023.92,29.786963434022258,11.166804451510334
281,5564,1796.88,19.800711743772244,6.3945907473309616
130,7740,2935.2,59.53846153846154,22.578461538461536
293,14582,6265.96,49.767918088737204,21.38552901023891
194,5732,1879.76,29.54639175257732,9.689484536082475
97,2402,789.2399999999999,24.762886597938145,8.136494845360824
563,16664,6275.36,29.598579040852574,11.146287744227353
191,3779,1227.18,19.785340314136125,6.425026178010471
156,7675,2871.6299999999997,49.19871794871795,18.407884615384614
325,17649,7488.6,54.30461538461538,23.041846153846155
254,11214,3674.16,44.1496062992126,14.465196850393701
126,4936,1611.84,39.17460317460318,12.792380952380952
624,36795,13800.6,58.96634615384615,22.116346153846155
226,8887,2911.41,39.323008849557525,12.882345132743362
222,8786,3271.56,39.57657657657658,14.736756756756757
416,22516,9656.14,54.125,23.211875
315,10830,3519.4,34.38095238095238,11.172698412698413
226,6729,2196.18,29.77433628318584,9.717610619469026
625,24500,9025.0,39.2,14.44
260,7620,2448.0,29.307692307692307,9.415384615384616
260,12940,4852.4,49.76923076923077,18.663076923076922
473,25917,11107.68,54.79281183932347,23.483467230443974
384,17196,5639.28,44.78125,14.685625
228,9014,2966.02,39.53508771929825,13.008859649122806
710,35180,13388.2,49.54929577464789,18.85661971830986
284,11183,3573.2,39.37676056338028,12.581690140845069
219,10774,3993.54,49.19634703196347,18.235342465753426
445,24380,10418.9,54.78651685393258,23.41325842696629
390,17280,5562.0,44.30769230769231,14.261538461538462
252,9976,3210.16,39.58730158730159,12.738730158730158
672,33012,12500.880000000001,49.125,18.602500000000003
288,11331,3655.71,39.34375,12.6934375
192,7512,2840.88,39.125,14.79625
288,12897,5574.6,44.78125,19.356250000000003
347,12073,3940.14,34.79250720461095,11.35487031700288
194,5732,1855.12,29.54639175257732,9.562474226804124
608,23788,9044.0,39.125,14.875
226,6627,2180.88,29.32300884955752,9.649911504424779
159,7779,2906.2499999999995,48.924528301886795,18.27830188679245
323,17618,7550.17,54.54489164086687,23.37513931888545
323,12628,4077.48,39.09597523219814,12.623777089783282
158,6254,2001.6,39.58227848101266,12.668354430379747
516,25683,9671.13,49.77325581395349,18.7425
189,7521,2469.24,39.79365079365079,13.064761904761903
194,11420,4239.0,58.865979381443296,21.850515463917525
315,20149,8488.6,63.96507936507936,26.947936507936507
323,12628,4182.6,39.09597523219814,12.949226006191951
222,8833,2888.19,39.788288288288285,13.009864864864864
520,25879,9939.65,49.76730769230769,19.11471153846154
248,9867,3249.48,39.78629032258065,13.102741935483872
254,15132,5609.4,59.574803149606296,22.084251968503935
378,24413,10404.02,64.58465608465609,27.523862433862433
375,18450,6052.5,49.2,16.14
254,12538,4040.58,49.36220472440945,15.907795275590551
650,38250,14295.0,58.84615384615385,21.99230769230769
323,16004,5326.8,49.54798761609907,16.491640866873066
252,12391,4623.889999999999,49.17063492063492,18.34876984126984
381,14997,6418.38,39.36220472440945,16.846141732283463
378,14964,5593.08,39.58730158730159,14.796507936507936
192,6678,2814.0,34.78125,14.65625
635,24995,10697.3,39.36220472440945,16.846141732283463
375,11100,4692.0,29.6,12.512
572,25252,9388.42,44.14685314685315,16.41332167832168
693,20647,10779.67,29.793650793650794,15.555079365079365
258,10204,3813.84,39.55038759689923,14.78232558139535
476,14179,5964.5,29.787815126050422,12.530462184873949
688,27244,11579.32,39.598837209302324,16.830406976744186
313,9327,3968.31,29.798722044728436,12.678306709265176
488,19181,7298.6900000000005,39.30532786885246,14.956331967213115
603,17834,9311.24,29.57545605306799,15.441525704809287
576,16902,6255.9,29.34375,10.860937499999999
423,10476,4472.64,24.76595744680851,10.573617021276597
1001,29337,12483.24,29.307692307692307,12.47076923076923
599,11980,5114.4,20.0,8.538230383973287
476,21117,7899.99,44.36344537815126,16.596617647058824
662,23033,12215.2,34.79305135951662,18.451963746223566
536,15858,5985.42,29.58582089552239,11.166828358208955
452,11197,4723.6,24.77212389380531,10.450442477876107
943,27854,12057.2,29.537645811240722,12.786002120890775
531,10514,4467.42,19.800376647834273,8.41322033898305
576,28673,10714.689999999999,49.779513888888886,18.60189236111111
693,37828,19975.06,54.58585858585859,28.824040404040407
635,28440,10785.599999999999,44.78740157480315,16.9851968503937
548,21674,9370.7,39.551094890510946,17.099817518248177
1002,44469,18657.0,44.380239520958085,18.619760479041915
618,24577,10444.27,39.76860841423948,16.900113268608415
650,41800,15746.0,64.3076923076923,24.224615384615383
871,59794,31402.28,68.64982778415614,36.053134328358205
688,30408,11265.18,44.19767441860465,16.373808139534884
640,31860,13498.6,49.78125,21.091562500000002
1032,51367,22024.64,49.77422480620155,21.34170542635659
667,33208,14257.32,49.78710644677661,21.375292353823088
704,44836,16692.059999999998,63.6875,23.710312499999997
906,63239,33243.07,69.80022075055187,36.692130242825606
845,49920,18782.4,59.07692307692308,22.22769230769231
677,36931,15900.240000000002,54.55096011816839,23.486322008862633
1152,74376,31655.52,64.5625,27.47875
748,40448,17149.73,54.07486631016043,22.92744652406417
635,34250,12932.5,53.93700787401575,20.366141732283463
844,49626,25816.86,58.79857819905213,30.588696682464455
845,50310,18852.6,59.53846153846154,22.31076923076923
683,30103,12753.78,44.07467057101025,18.673177159590043
1103,70783,29704.0,64.17316409791478,26.930190389845876
725,39575,16704.5,54.58620689655172,23.040689655172415
572,19654,7386.42,34.36013986013986,12.913321678321678
688,27106,14165.72,39.39825581395349,20.58970930232558
748,36881,13884.07,49.30614973262032,18.56159090909091
563,13962,5883.12,24.79928952042629,10.449591474245116
1000,53875,23125.0,53.875,23.125
613,15049,6495.7,24.549755301794452,10.59657422512235
516,20292,7574.32,39.325581395348834,14.67891472868217
672,26586,14019.18,39.5625,20.861875
688,20502,7655.94,29.799418604651162,11.12781976744186
512,15248,6456.48,29.78125,12.6103125
935,36560,15531.2,39.101604278074866,16.610909090909093
531,15612,6616.860000000001,29.401129943502823,12.461129943502826
613,48488,18439.12,79.09951060358891,30.080130505709622
742,58358,30909.12,78.64959568733154,41.656495956873314
640,15860,5887.0,24.78125,9.1984375
635,40465,16982.5,63.724409448818896,26.744094488188978
844,29371,12437.92,34.79976303317535,14.736872037914692
561,19287,8086.0,34.37967914438503,14.41354723707665
667,49031,18512.69,73.50974512743628,27.755157421289354
781,61544,31926.4,78.80153649167734,40.87887323943662
806,51485,19322.95,63.87717121588089,23.973883374689827
672,43386,18280.5,64.5625,27.203125
1056,78045,32835.0,73.90625,31.09375
736,46874,19889.48,63.6875,27.02375
403,13359,5102.34,33.148883374689824,12.660893300248139
571,13119,4984.01,22.975481611208405,8.728563922942207
546,12523,4726.47,22.935897435897434,8.656538461538462
326,6184,2369.36,18.969325153374232,7.2679754601227
875,20169,7628.6900000000005,23.050285714285714,8.718502857142857
554,7874,2985.66,14.212996389891696,5.38927797833935
410,13340,5077.0,32.53658536585366,12.382926829268293
560,10332,4420.92,18.45,7.8945
390,9020,3457.75,23.128205128205128,8.86602564102564
282,5301,2275.01,18.79787234042553,8.067411347517732
966,22398,8470.02,23.18633540372671,8.768136645962734
465,6540,2475.6,14.064516129032258,5.323870967741935
285,9377,3592.89,32.901754385964914,12.606631578947368
432,10046,4335.62,23.25462962962963,10.036157407407407
401,7557,2895.46,18.845386533665835,7.220598503740648
198,3803,1632.88,19.207070707070706,8.246868686868687
906,16874,7195.08,18.624724061810156,7.94158940397351
438,4051,1721.45,9.248858447488585,3.9302511415525117
